school_C, sex_C, age_C, address_C, famsize_C, Pstatus_C, Medu_C, Fedu_C, Mjob_C, Fjob_C, reason_C, health_C, absences_C, G1_C, G2_C, G3_C
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Medu_C = 1 size 13 avg 4.2896135863264195
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Medu_C = 2 size 20 avg 1.9957025775956965
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Medu_C = 3 size 9 avg -0.298208431135011
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Medu_C = 4 size 20 avg -2.592119439865683
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fedu_C = 0 size 1 avg 2.1611921043428475
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fedu_C = 1 size 12 avg 1.3103290711370275
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fedu_C = 2 size 18 avg 0.45946603793117585
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fedu_C = 3 size 23 avg -0.3913969952746825
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fedu_C = 4 size 8 avg -1.2422600284805352
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Mjob_C = 0 size 8 avg 2.5155476079099977
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Mjob_C = 1 size 7 avg 1.4674027712808295
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Mjob_C = 2 size 13 avg 0.41925793465166394
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Mjob_C = 3 size 12 avg -0.6288869019775004
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Mjob_C = 4 size 22 avg -1.6770317386066622
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fjob_C = 0 size 4 avg 4.921652852237662
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fjob_C = 1 size 2 avg 3.2361553001014727
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fjob_C = 2 size 18 avg 1.550657747965281
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fjob_C = 3 size 3 avg -0.1348398041708568
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att Fjob_C = 4 size 35 avg -1.820337356307065
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att reason_C = 0 size 22 avg -0.11788524570544903
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att reason_C = 1 size 14 avg -0.02789650852572991
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att reason_C = 2 size 21 avg 0.062092228654023286
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att reason_C = 3 size 5 avg 0.15208096583374794
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att health_C = 1 size 0
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att health_C = 2 size 0
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att health_C = 3 size 62 avg -0.748935206815834
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att health_C = 4 size 0
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att health_C = 5 size 0
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att absences_C = 0 size 62 avg -0.21522718430826215
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att absences_C = 1 size 0
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att absences_C = 2 size 0
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G1_C = 0 size 2 avg 41.80408781355301
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G1_C = 1 size 28 avg 14.658576246310753
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G1_C = 2 size 29 avg -12.486935320931384
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G1_C = 3 size 3 avg -39.63244688817355
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G2_C = 0 size 4 avg 35.76630683330443
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G2_C = 1 size 28 avg 12.839187068365701
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G2_C = 2 size 28 avg -10.08793269657304
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G2_C = 3 size 2 avg -33.015052461511814
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G3_C = 0 size 8 avg 141.8720677905983
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G3_C = 1 size 24 avg 51.50769340168218
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G3_C = 2 size 26 avg -38.856680987233936
group [-1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1] att G3_C = 3 size 4 avg -129.22105537615005
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att school_C = 0 size 51 avg -2.6824750043181176
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att school_C = 1 size 8 avg 10.729900017272495
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att sex_C = 0 size 29 avg -2.933102654626037
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att sex_C = 1 size 30 avg 2.707479373500933
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att age_C = 0 size 54 avg -1.2711150204135817
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att age_C = 1 size 5 avg 16.887670985494704
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att address_C = 0 size 42 avg -1.4711443618089288
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att address_C = 1 size 17 avg 5.884577447235679
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att famsize_C = 0 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att famsize_C = 1 size 59 avg -0.6746125923098036
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Pstatus_C = 0 size 53 avg -0.9049102720411124
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Pstatus_C = 1 size 6 avg 6.63600866163479
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Medu_C = 0 size 1 avg 6.583524595057065
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Medu_C = 1 size 10 avg 4.2896135863264195
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Medu_C = 2 size 19 avg 1.995702577595705
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Medu_C = 3 size 16 avg -0.2982084311349746
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Medu_C = 4 size 13 avg -2.592119439865679
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fedu_C = 0 size 1 avg 2.1611921043427995
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fedu_C = 1 size 16 avg 1.3103290711370164
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fedu_C = 2 size 19 avg 0.4594660379311674
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fedu_C = 3 size 12 avg -0.3913969952747174
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fedu_C = 4 size 11 avg -1.2422600284805443
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Mjob_C = 0 size 5 avg 2.515547607910005
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Mjob_C = 1 size 3 avg 1.4674027712808844
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Mjob_C = 2 size 12 avg 0.4192579346516834
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Mjob_C = 3 size 12 avg -0.628886901977498
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Mjob_C = 4 size 27 avg -1.6770317386066638
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fjob_C = 0 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fjob_C = 1 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fjob_C = 2 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fjob_C = 3 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att Fjob_C = 4 size 59 avg -1.8203373563070784
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att reason_C = 0 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att reason_C = 1 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att reason_C = 2 size 59 avg 0.06209222865402324
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att reason_C = 3 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att health_C = 1 size 6 avg -3.6294552330305763
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att health_C = 2 size 3 avg -2.1891952199231994
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att health_C = 3 size 20 avg -0.7489352068158363
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att health_C = 4 size 7 avg 0.6913248062915285
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att health_C = 5 size 23 avg 2.1315848193989346
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att absences_C = 0 size 59 avg -0.21522718430826074
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att absences_C = 1 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att absences_C = 2 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G1_C = 0 size 4 avg 41.8040878135529
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G1_C = 1 size 33 avg 14.658576246310766
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G1_C = 2 size 16 avg -12.48693532093138
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G1_C = 3 size 6 avg -39.63244688817356
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G2_C = 0 size 10 avg 35.766306833304405
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G2_C = 1 size 27 avg 12.839187068365689
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G2_C = 2 size 18 avg -10.087932696573054
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G2_C = 3 size 4 avg -33.01505246151178
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G3_C = 0 size 11 avg 141.87206779059827
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G3_C = 1 size 23 avg 51.50769340168217
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G3_C = 2 size 21 avg -38.856680987233936
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, 2, -1, -1, -1, -1, -1] att G3_C = 3 size 4 avg -129.22105537615008
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att school_C = 0 size 52 avg -2.682475004318124
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att school_C = 1 size 5 avg 10.729900017272508
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att sex_C = 0 size 32 avg -2.9331026546260337
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att sex_C = 1 size 25 avg 2.707479373500941
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att age_C = 0 size 53 avg -1.2711150204135835
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att age_C = 1 size 4 avg 16.887670985494722
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att address_C = 0 size 46 avg -1.4711443618089273
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att address_C = 1 size 11 avg 5.884577447235696
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att famsize_C = 0 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att famsize_C = 1 size 57 avg -0.6746125923098042
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Pstatus_C = 0 size 55 avg -0.9049102720411124
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Pstatus_C = 1 size 2 avg 6.636008661634897
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Medu_C = 0 size 1 avg 6.583524595057124
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Medu_C = 1 size 2 avg 4.289613586326428
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Medu_C = 2 size 18 avg 1.9957025775956976
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Medu_C = 3 size 16 avg -0.29820843113497986
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Medu_C = 4 size 20 avg -2.5921194398656824
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fedu_C = 0 size 2 avg 2.1611921043428235
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fedu_C = 1 size 7 avg 1.310329071137024
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fedu_C = 2 size 21 avg 0.45946603793116897
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fedu_C = 3 size 14 avg -0.39139699527469896
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fedu_C = 4 size 13 avg -1.2422600284805507
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Mjob_C = 0 size 6 avg 2.5155476079099826
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Mjob_C = 1 size 7 avg 1.4674027712808535
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Mjob_C = 2 size 8 avg 0.4192579346516874
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Mjob_C = 3 size 6 avg -0.6288869019774882
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Mjob_C = 4 size 30 avg -1.6770317386066589
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fjob_C = 0 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fjob_C = 1 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fjob_C = 2 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fjob_C = 3 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att Fjob_C = 4 size 57 avg -1.820337356307075
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att reason_C = 0 size 17 avg -0.11788524570544891
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att reason_C = 1 size 19 avg -0.027896508525725765
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att reason_C = 2 size 18 avg 0.06209222865401941
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att reason_C = 3 size 3 avg 0.15208096583375172
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att health_C = 1 size 10 avg -3.629455233030557
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att health_C = 2 size 5 avg -2.1891952199232017
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att health_C = 3 size 14 avg -0.7489352068158386
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att health_C = 4 size 7 avg 0.6913248062915557
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att health_C = 5 size 21 avg 2.131584819398929
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att absences_C = 0 size 56 avg -0.2152271843082609
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att absences_C = 1 size 1 avg 21.3074912465177
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att absences_C = 2 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G1_C = 0 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G1_C = 1 size 7 avg 14.658576246310773
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G1_C = 2 size 47 avg -12.486935320931385
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G1_C = 3 size 3 avg -39.632446888173554
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G2_C = 0 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G2_C = 1 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G2_C = 2 size 57 avg -10.087932696573045
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G2_C = 3 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G3_C = 0 size 0
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G3_C = 1 size 1 avg 51.50769340168207
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G3_C = 2 size 55 avg -38.85668098723392
group [-1, -1, -1, -1, 1, -1, -1, -1, -1, 4, -1, -1, -1, -1, 2, -1] att G3_C = 3 size 1 avg -129.22105537615008
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att school_C = 0 size 57 avg -2.68247500431812
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att school_C = 1 size 6 avg 10.729900017272476
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att sex_C = 0 size 32 avg -2.9331026546260284
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att sex_C = 1 size 31 avg 2.7074793735009406
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att age_C = 0 size 61 avg -1.2711150204135826
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att age_C = 1 size 2 avg 16.887670985494665
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att address_C = 0 size 46 avg -1.471144361808928
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att address_C = 1 size 17 avg 5.884577447235687
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att famsize_C = 0 size 19 avg 2.136273208981006
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att famsize_C = 1 size 44 avg -0.6746125923098083
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Pstatus_C = 0 size 63 avg -0.9049102720411137
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Pstatus_C = 1 size 0
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Medu_C = 0 size 1 avg 6.583524595057124
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Medu_C = 1 size 5 avg 4.289613586326423
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Medu_C = 2 size 30 avg 1.9957025775956767
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Medu_C = 3 size 15 avg -0.2982084311349766
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Medu_C = 4 size 12 avg -2.5921194398656886
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fedu_C = 0 size 0
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fedu_C = 1 size 0
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fedu_C = 2 size 63 avg 0.45946603793116964
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fedu_C = 3 size 0
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fedu_C = 4 size 0
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Mjob_C = 0 size 4 avg 2.5155476079099754
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Mjob_C = 1 size 3 avg 1.4674027712807751
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Mjob_C = 2 size 13 avg 0.41925793465165
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Mjob_C = 3 size 9 avg -0.6288869019774922
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Mjob_C = 4 size 34 avg -1.6770317386066649
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fjob_C = 0 size 0
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fjob_C = 1 size 0
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fjob_C = 2 size 0
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fjob_C = 3 size 0
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att Fjob_C = 4 size 63 avg -1.8203373563070784
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att reason_C = 0 size 17 avg -0.11788524570544248
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att reason_C = 1 size 17 avg -0.02789650852573113
group [-1, -1, -1, -1, -1, 0, -1, 2, -1, 4, -1, -1, -1, -1, -1, -1] att reason_C = 2 size 26 avg 0.06209222865401465
